venueId,venueCategoryId,venueCategory,latitude,longitude,count
49de8185f964a5205b601fe3,4bf58dd8d48988d1d0941735,Dessert Shop,40.75218056,-73.98946223,3
49df6421f964a520c4601fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71542774,-73.94444436,1
49df75e4f964a520c8601fe3,4bf58dd8d48988d16a941735,Bakery,40.732677,-73.991519,2
49e0a7faf964a5205b611fe3,4bf58dd8d48988d14e941735,American Restaurant,40.72947025,-74.00227547,1
49e0bd41f964a52065611fe3,4bf58dd8d48988d107941735,Argentinian Restaurant,40.77985195,-73.950325,1
49e12847f964a5209f611fe3,4bf58dd8d48988d137941735,Theater,40.75933223,-73.98917824,2
49e13617f964a520a9611fe3,4bf58dd8d48988d16a941735,Bakery,40.68753343,-73.99033455,1
49e15e76f964a520c1611fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.73899886,-73.98923268,1
49e17f24f964a520d1611fe3,4bf58dd8d48988d180941735,Movie Theater,40.77494815,-73.98209902,8
49e21808f964a520f3611fe3,4bf58dd8d48988d111941735,Japanese Restaurant,40.71804499,-73.98987544,6
49e28781f964a52037621fe3,4bf58dd8d48988d16a941735,Bakery,40.72042061,-73.84588122,2
49e2c5bff964a5205c621fe3,4bf58dd8d48988d118941735,Bar,40.72677093,-73.99167538,1
49e330a9f964a52069621fe3,4bf58dd8d48988d17e941735,Movie Theater,40.74614734,-73.99994701,1
49e34b16f964a5206f621fe3,4bf58dd8d48988d1f2941735,Sporting Goods Shop,40.73753501,-73.99030209,5
49e36914f964a5207b621fe3,4bf58dd8d48988d164941735,Plaza,40.7498254,-73.9879632,2
49e3a130f964a520a3621fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74224985,-74.00609493,2
49e3a2b3f964a520a6621fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.74697,-73.98138,30
49e3a72af964a520a7621fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.72920794,-73.98531867,1
49e3b1dff964a520b7621fe3,4bf58dd8d48988d10c941735,French Restaurant,40.734953,-73.97967,8
49e40326f964a520f6621fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76072438,-73.98607622,1
49e4a172f964a52012631fe3,4bf58dd8d48988d112941735,Bar,40.68708467,-73.99358276,2
49e4a769f964a52015631fe3,4bf58dd8d48988d1e2941735,Beach,40.57334844,-73.98030281,6
49e4b762f964a5201e631fe3,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.732578,-74.003372,1
49e4ec34f964a5206e631fe3,4bf58dd8d48988d1fd941735,Mall,40.72696607,-74.03832436,1
49e54227f964a520af631fe3,4bf58dd8d48988d123941735,Bar,40.73289471,-73.997927,1
49e606ebf964a520ef631fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720013,-74.010346,1
49e63a33f964a52023641fe3,4bf58dd8d48988d114951735,Bookstore,40.72354286,-73.99599305,7
49e644c6f964a5202f641fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72263849,-73.99800161,6
49e65021f964a52035641fe3,4bf58dd8d48988d1cb941735,Food Truck,40.75695311,-73.98290992,2
49e65e6cf964a5203e641fe3,4bf58dd8d48988d11e941735,Bar,40.72718559,-73.98818851,3
49e69d0cf964a5205b641fe3,4bf58dd8d48988d123941735,Bar,40.776187,-73.98242,2
49e6ab3cf964a52064641fe3,4bf58dd8d48988d123941735,Bar,40.76682661,-73.98624659,1
49e6d5e2f964a52072641fe3,4bf58dd8d48988d16a941735,Bakery,40.777867,-73.978269,1
49e6e227f964a52074641fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.74760294,-73.98625987,4
49e7897ff964a520b6641fe3,4bf58dd8d48988d10c941735,French Restaurant,40.76866927,-73.98135292,2
49e794c3f964a520cb641fe3,4bf58dd8d48988d142941735,Asian Restaurant,40.730321,-74.0027991,3
49e79ffdf964a520e3641fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.75103293,-73.97515449,3
49e7a32cf964a520f3641fe3,4bf58dd8d48988d1db931735,Tapas Restaurant,40.73017916,-73.98408476,2
49e7b63df964a5200e651fe3,4bf58dd8d48988d116941735,Bar,40.707024,-74.002888,2
49e7ce15f964a5201d651fe3,4bf58dd8d48988d17f941735,Movie Theater,40.71486941,-74.01538907,4
49e80026f964a52037651fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.729946,-73.980734,3
49e8896cf964a5204e651fe3,4bf58dd8d48988d109941735,Eastern European Restaurant,40.7245114,-73.97869121,2
49e8b984f964a52070651fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72876885,-73.98452093,1
49e8ee01f964a520ae651fe3,4bf58dd8d48988d10f941735,Indian Restaurant,40.729246,-73.985483,2
49e8ee2ef964a520af651fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.715234,-73.99352,1
49e8ee5ff964a520b0651fe3,4bf58dd8d48988d116941735,Bar,40.780081,-73.95017,9
49e8f3bef964a520b5651fe3,4bf58dd8d48988d116941735,Bar,40.70251201,-73.92677693,6
49ea2d8ff964a52030661fe3,4bf58dd8d48988d16d941735,Café,40.727168,-73.984182,1
49ea841ff964a52075661fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.78129022,-73.9521382,5
49eb18e4f964a520a5661fe3,4bf58dd8d48988d123941735,Bar,40.66543226,-73.98278772,1
49eb315df964a520ab661fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.72939775,-73.99021404,2
49eb460bf964a520ad661fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.72729414,-73.98347067,1
49eb483bf964a520b3661fe3,4bf58dd8d48988d119941735,Bar,40.72788646,-73.98224824,1
49eb58a9f964a520c7661fe3,4bf58dd8d48988d116941735,Bar,40.71892124,-73.95938777,1
49eb9b35f964a52001671fe3,4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant,40.77555803,-73.95638006,3
49ebf933f964a5204c671fe3,4bf58dd8d48988d10c941735,French Restaurant,40.7099506,-74.00893271,1
49ecb093f964a52071671fe3,4bf58dd8d48988d1df931735,BBQ Joint,40.75696124,-73.98907363,2
49ecd458f964a52099671fe3,4bf58dd8d48988d1df941735,Bridge,40.71356548,-73.97236347,6
49ecf7f1f964a520ba671fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.7349661,-73.97965908,8
49edce76f964a520f9671fe3,4bf58dd8d48988d124941735,Office,40.75576433,-73.98581223,1
49edd0a5f964a520fa671fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.6946729,-73.99408204,2
49ee004ef964a5200f681fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.75344793,-73.98612213,1
49ee02e9f964a52010681fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72385604,-73.99640679,4
49ee2410f964a52029681fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71333778,-74.0157938,1
49ee25b6f964a5202b681fe3,4bf58dd8d48988d1d0941735,Dessert Shop,40.72160937,-73.99764007,2
49ee4a7df964a52047681fe3,4bf58dd8d48988d163941735,Park,40.77437989,-73.94455543,1
49ee4bf6f964a52049681fe3,4bf58dd8d48988d163941735,Park,40.75080073,-74.00980711,3
49eeaf08f964a52078681fe3,4bf58dd8d48988d108941735,Dumpling Restaurant,40.71830136,-73.99192997,3
49ef216ef964a52080681fe3,4bf58dd8d48988d124941735,Office,40.75790396,-73.98641825,3
49ef26f3f964a52082681fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.731508,-74.00318596,1
49ef2af5f964a52084681fe3,4bf58dd8d48988d16d941735,Café,40.74521158,-73.9826385,14
49ef3cedf964a5208b681fe3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.751287,-73.973417,1
49ef4d51f964a52094681fe3,4bf58dd8d48988d1ae941735,University,40.76815922,-73.96420956,4
49ef714cf964a520b6681fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75230027,-73.97565186,1
49ef71e3f964a520b8681fe3,4bf58dd8d48988d114951735,Bookstore,40.75407124,-73.98446354,2
49ef8a3df964a520c9681fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.71641212,-73.99903457,1
49ef93faf964a520d0681fe3,4bf58dd8d48988d147941735,Diner,40.7129413,-73.95738455,1
49efce26f964a52007691fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.68823093,-73.99129295,5
49f0b229f964a52048691fe3,4bf58dd8d48988d16d941735,Café,40.78302789,-73.95077206,2
49f0f586f964a52073691fe3,4bf58dd8d48988d150941735,Spanish Restaurant,40.75345816,-74.02722656,1
49f125dcf964a52091691fe3,4bf58dd8d48988d11b941735,Bar,40.7094667,-74.01291847,1
49f13760f964a5209e691fe3,4bf58dd8d48988d116941735,Bar,40.784417,-73.977345,2
49f15227f964a520a5691fe3,4bf58dd8d48988d1df931735,BBQ Joint,40.78413298,-73.97762241,1
49f1c129f964a520b5691fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.734481,-74.002934,7
49f1e49ef964a520c1691fe3,4bf58dd8d48988d119951735,Food & Drink Shop,40.74248452,-73.9827418,1
49f1e5bff964a520c4691fe3,4bf58dd8d48988d123941735,Bar,40.739386,-73.99185,1
49f201def964a520cc691fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.7070411,-74.01054025,3
49f20287f964a520ce691fe3,4bf58dd8d48988d116941735,Bar,40.741553,-73.981094,4
49f20537f964a520d3691fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.75562497,-73.99478791,4
49f21ff8f964a520eb691fe3,4bf58dd8d48988d17b941735,Zoo,40.6251307,-74.11566589,1
49f220a3f964a520ee691fe3,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,40.71447463,-73.99797865,6
49f22f58f964a5200a6a1fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.7288909,-73.99933298,1
49f33157f964a5206c6a1fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.74663922,-73.98150444,5
49f37c28f964a520a36a1fe3,4bf58dd8d48988d119951735,Food & Drink Shop,40.72801404,-73.99303757,5
49f38204f964a520af6a1fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.76863919,-73.9819498,1
49f47a7af964a5200a6b1fe3,4bf58dd8d48988d120941735,Bar,40.74946079,-73.98483658,1
49f47acdf964a5200b6b1fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.747785,-73.986556,7
49f4b6fdf964a5203d6b1fe3,4bf58dd8d48988d147941735,Diner,40.73802516,-73.98798732,2
49f4b70bf964a5203e6b1fe3,4bf58dd8d48988d110951735,Salon / Barbershop,40.74069003,-74.00646084,3
49f4c1e8f964a520496b1fe3,4bf58dd8d48988d116941735,Bar,40.76390346,-73.98853252,1
49f4c2a2f964a5204c6b1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.76307092,-73.98605327,3
49f4dca6f964a520626b1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.73517434,-73.97959672,4
49f4f7ebf964a5207c6b1fe3,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.78419979,-73.97378278,3
49f50a92f964a520876b1fe3,4bf58dd8d48988d123941735,Bar,40.73931053,-74.00353937,2
49f50c47f964a520896b1fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.71746063,-73.99619391,2
49f50e91f964a5208b6b1fe3,4bf58dd8d48988d1dc931735,Tea Room,40.72912514,-73.98861861,6
49f5135cf964a5208e6b1fe3,4bf58dd8d48988d181941735,Museum,40.76442135,-73.99944305,3
49f52666f964a5209d6b1fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.764259,-73.9672,1
49f5ac81f964a520b16b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75234613,-73.9745289,1
49f5cd90f964a520b96b1fe3,4bf58dd8d48988d1f1931735,General Entertainment,40.76376764,-73.98304598,1
49f5d475f964a520bf6b1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.71830614,-73.95753806,1
49f5d88ff964a520c26b1fe3,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.73633186,-73.98961544,3
49f5ef43f964a520d86b1fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.75271884,-73.98321569,1
49f5fe73f964a520e96b1fe3,4bf58dd8d48988d122951735,Electronics Store,40.730673,-73.992933,1
49f60307f964a520ef6b1fe3,4bf58dd8d48988d16b941735,Brazilian Restaurant,40.71205791,-73.96605736,2
49f683f1f964a5204b6c1fe3,4bf58dd8d48988d1cc941735,Steakhouse,40.740089,-74.00744677,5
49f68bb6f964a5204f6c1fe3,4bf58dd8d48988d116941735,Bar,40.74017876,-74.00560523,9
49f7456af964a5207b6c1fe3,4bf58dd8d48988d17e941735,Movie Theater,40.71743574,-74.01227321,1
49f754c1f964a520896c1fe3,4bf58dd8d48988d184941735,Stadium,40.73308,-74.17082548,4
49f75667f964a5208b6c1fe3,4bf58dd8d48988d1f6941735,Department Store,40.7221271,-73.99930899,3
49f76cc2f964a5209d6c1fe3,4bf58dd8d48988d129951735,Train Station,40.73420076,-74.16483829,7
49f7718df964a5209f6c1fe3,4bf58dd8d48988d114951735,Bookstore,40.74671291,-74.0048,2
49f773aaf964a520a26c1fe3,4bf58dd8d48988d147941735,Diner,40.77591368,-73.95320585,2
49f77b71f964a520a66c1fe3,4bf58dd8d48988d16a941735,Bakery,40.75392,-73.984255,2
49f7915df964a520b76c1fe3,4bf58dd8d48988d10c941735,French Restaurant,40.755224,-73.97891,1
49f7a827f964a520cd6c1fe3,4bf58dd8d48988d10a941735,Ethiopian Restaurant,40.726657,-73.986743,1
49f85cbbf964a520f26c1fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.81614775,-73.98043156,1
49f86c71f964a520f46c1fe3,4bf58dd8d48988d16c941735,Burger Joint,40.66672862,-73.98169727,1
49f8eba8f964a5203c6d1fe3,4bf58dd8d48988d117941735,Beer Garden,40.76121149,-73.99414301,1
49f8f8a2f964a520446d1fe3,4bf58dd8d48988d116941735,Bar,40.76172345,-73.99415374,2
49f9400ff964a520726d1fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.733568,-73.991769,1
49f9a233f964a5207d6d1fe3,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.71324019,-74.015944,1
49f9dc61f964a5208c6d1fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.76239543,-73.97637698,2
49f9ea10f964a520936d1fe3,4bf58dd8d48988d1fa931735,Hotel,40.73814906,-74.00939258,5
49f9ea7af964a520946d1fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.73403519,-73.99940184,3
49fa2837f964a520cf6d1fe3,4bf58dd8d48988d10d941735,German Restaurant,40.78137136,-73.96052426,2
49fa554bf964a520ee6d1fe3,4bf58dd8d48988d120951735,Food & Drink Shop,40.728833,-74.005256,3
49fb1389f964a520176e1fe3,4bf58dd8d48988d16d941735,Café,40.726414,-73.995526,2
49fc62b9f964a5209c6e1fe3,4bf58dd8d48988d147941735,Diner,40.76388517,-73.98838905,1
49fca93df964a520c86e1fe3,4bf58dd8d48988d162941735,Other Great Outdoors,40.73166539,-73.97783518,2
49fce426f964a520ed6e1fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.76888139,-73.98200366,3
49fe2391f964a520736f1fe3,4bf58dd8d48988d1db931735,Tapas Restaurant,40.73827884,-73.98939013,3
49fe2f8af964a5207b6f1fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.72923881,-74.0052724,3
49fe4b0df964a5208c6f1fe3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.733891,-73.99295665,4
49ff2b51f964a520e86f1fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.729951,-73.999027,3
49ff3501f964a520ee6f1fe3,4bf58dd8d48988d1c4941735,Restaurant,40.75752281,-73.98084787,1
49ff4505f964a520fb6f1fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.727151,-73.988776,1
49ff4eecf964a52005701fe3,4bf58dd8d48988d137941735,Theater,40.77199437,-73.98347855,2
49ff53e6f964a5200c701fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.77920901,-73.95512875,25
49ff62f9f964a52013701fe3,4bf58dd8d48988d1f6941735,Department Store,40.71056828,-74.01106817,4
49ff6b95f964a5201f701fe3,4bf58dd8d48988d11e941735,Bar,40.74781156,-73.94023868,1
49ff7bcef964a5202a701fe3,4bf58dd8d48988d10b941735,Falafel Restaurant,40.72909625,-73.98886442,8
49ff9179f964a52034701fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.7195,-73.99078495,1
49ff99f3f964a52039701fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.71481817,-73.94444062,1
49ff9fa3f964a5203a701fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.72298687,-73.98780367,2
4a00730ef964a52082701fe3,4bf58dd8d48988d112941735,Bar,40.77983572,-73.95547315,1
4a0095bcf964a52098701fe3,4bf58dd8d48988d114951735,Bookstore,40.73954045,-73.99226856,1
4a00c58ef964a520af701fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.72884336,-74.00042332,1
4a00e0a7f964a520bc701fe3,4bf58dd8d48988d142941735,Asian Restaurant,40.71844738,-73.99578646,1
4a011ecef964a520d9701fe3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.73547014,-73.99212599,4
4a018e3bf964a520e1701fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.713326,-74.015772,7
4a01ab82f964a520e7701fe3,4bf58dd8d48988d1e5931735,Music Venue,40.76798008,-73.98201293,1
4a01c507f964a520fa701fe3,4bf58dd8d48988d104951735,Clothing Store,40.73955456,-74.00631106,1
4a01d7b8f964a52001711fe3,4bf58dd8d48988d14e941735,American Restaurant,40.74270792,-73.98471032,3
4a01ee7bf964a52010711fe3,4bf58dd8d48988d16c941735,Burger Joint,40.71324019,-74.01618004,4
4a01f87bf964a5201a711fe3,4bf58dd8d48988d103951735,Clothing Store,40.74995545,-73.9875555,4
4a02038bf964a52023711fe3,4deefb944765f83613cdba6e,Historic Site,40.74130691,-73.98935795,2
4a0203cef964a52024711fe3,4bf58dd8d48988d103951735,Clothing Store,40.74959782,-73.98746967,2
4a021207f964a52029711fe3,4bf58dd8d48988d116941735,Bar,40.73743415,-73.99128147,12
4a021638f964a5202b711fe3,4bf58dd8d48988d137941735,Theater,40.77327558,-73.98348789,1
4a0237faf964a5203d711fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.73003023,-73.9840618,4
4a023f1df964a52040711fe3,4bf58dd8d48988d1dc931735,Tea Room,40.71622738,-73.99480513,1
4a02d9def964a5206f711fe3,4bf58dd8d48988d10c951735,Cosmetics Shop,40.75279199,-73.97949815,1
4a033aeff964a520a4711fe3,4bf58dd8d48988d144941735,Caribbean Restaurant,40.71585671,-74.00822195,1
4a044315f964a520ea711fe3,4bf58dd8d48988d115941735,Middle Eastern Restaurant,40.73600396,-74.00174894,7
4a047a18f964a520ff711fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.754263,-73.980316,20
4a048c32f964a5200a721fe3,4bf58dd8d48988d1d5941735,Hotel,40.73852978,-73.98550232,3
4a04ba93f964a52023721fe3,4bf58dd8d48988d114951735,Bookstore,40.71561477,-74.01154518,2
4a050dcff964a52053721fe3,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.738656,-73.993777,1
4a05d2abf964a52081721fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.74364385,-74.00680457,3
4a05d342f964a52082721fe3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.75344943,-73.99042064,1
4a05ea5cf964a5209b721fe3,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.72141459,-74.00124968,1
4a06120df964a520b4721fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.74297124,-74.00023969,1
4a06192ff964a520b7721fe3,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.73703676,-73.99694568,1
4a06f82df964a52010731fe3,4bf58dd8d48988d16a941735,Bakery,40.77760804,-73.95200618,1
4a06fd06f964a52014731fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.741477,-73.981116,1
4a070b6ef964a5201d731fe3,4bf58dd8d48988d17f941735,Movie Theater,40.77901864,-73.9539578,2
4a070d7ef964a52020731fe3,4bf58dd8d48988d1e0941735,Harbor / Marina,40.77403374,-73.96684885,1
4a0729bcf964a5202f731fe3,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.76350916,-73.98760854,1
4a07535af964a5204c731fe3,4bf58dd8d48988d11b941735,Bar,40.75518277,-73.97856939,2
4a076650f964a52059731fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.734931,-73.983026,2
4a078b02f964a5207e731fe3,4bf58dd8d48988d1e2931735,Art Gallery,40.749567,-74.004283,1
4a07ac6af964a5208f731fe3,4bf58dd8d48988d1fd941735,Mall,40.91733544,-74.07566071,11
4a083214f964a520a3731fe3,4bf58dd8d48988d117941735,Beer Garden,40.75516499,-73.92498404,2
4a08ae47f964a5200a741fe3,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurant,40.714718,-73.949522,5
4a08e2fff964a52022741fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.71298947,-73.95781922,2
4a08e8eff964a52024741fe3,4bf58dd8d48988d10b941735,Falafel Restaurant,40.753892,-73.98588133,4
4a090904f964a5202e741fe3,4bf58dd8d48988d123941735,Bar,40.72636438,-73.98425119,2
4a09f665f964a52077741fe3,4bf58dd8d48988d17b941735,Zoo,40.76744416,-73.97193432,2
4a09fdeff964a5207a741fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.7502053,-73.98643204,1
4a0a056ff964a5207e741fe3,4bf58dd8d48988d1f1931735,General Entertainment,40.74198893,-73.99834,1
4a0accc3f964a520a9741fe3,4bf58dd8d48988d179941735,Bagel Shop,40.79600176,-73.970776,2
4a0ad2b9f964a520ac741fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.76506267,-73.96118433,1
4a0ad357f964a520ae741fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.75557964,-73.97086143,3
4a0b04dcf964a520ba741fe3,4bf58dd8d48988d164941735,Plaza,40.71333351,-74.01606043,1
4a0b05a7f964a520bb741fe3,4bf58dd8d48988d137941735,Theater,40.76060089,-73.9858237,1
4a0babaaf964a52007751fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.76776919,-73.98086071,1
4a0c2e7bf964a52014751fe3,4bf58dd8d48988d1fa931735,Hotel,40.76224487,-73.97928718,1
4a0c627df964a52028751fe3,4bf58dd8d48988d11b941735,Bar,40.70401612,-74.0099492,1
4a0c97b9f964a52043751fe3,4bf58dd8d48988d1e4931735,Bowling Alley,40.74569634,-74.00871277,1
4a0d771df964a5207d751fe3,4bf58dd8d48988d16d941735,Café,40.71553668,-73.99857548,2
4a0de8e9f964a520af751fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.71337622,-73.962011,1
4a0e0f85f964a520bf751fe3,4bf58dd8d48988d1fa931735,Hotel,40.74587751,-73.98814227,3
4a0e38adf964a520d4751fe3,4bf58dd8d48988d1e2931735,Art Gallery,40.74923814,-74.00554211,1
4a0efe34f964a5200e761fe3,4bf58dd8d48988d123941735,Bar,40.740561,-73.982071,1
4a0f35e8f964a52040761fe3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.73679068,-73.99543065,4
4a0f606af964a5205a761fe3,4bf58dd8d48988d1e2931735,Art Gallery,40.747326,-74.00500278,1
4a0fc3c8f964a52085761fe3,4bf58dd8d48988d154941735,Cuban Restaurant,40.722534,-73.982745,2
4a1037f4f964a52097761fe3,4bf58dd8d48988d11e951735,Food & Drink Shop,40.72554103,-73.97771424,6
4a1038a1f964a52099761fe3,4bf58dd8d48988d179941735,Bagel Shop,40.77792521,-73.97999847,1
4a105879f964a520a6761fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.760963,-73.986323,2
4a105f27f964a520ae761fe3,4bf58dd8d48988d10e941735,Greek Restaurant,40.73874201,-73.98863582,1
4a1079e9f964a520d5761fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.655362,-74.00889516,2
4a10adacf964a520f2761fe3,4bf58dd8d48988d10f941735,Indian Restaurant,40.74285826,-73.98285085,1
4a116491f964a52011771fe3,4bf58dd8d48988d116941735,Bar,40.729765,-73.980866,7
4a11788bf964a52019771fe3,4eb1bfa43b7b52c0e1adc2e8,Peruvian Restaurant,40.74551114,-73.97760519,2
4a118d01f964a52023771fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71791452,-73.99928707,1
4a1195faf964a52025771fe3,4bf58dd8d48988d147941735,Diner,40.74592282,-73.980172,2
4a11b947f964a52038771fe3,4bf58dd8d48988d124941735,Office,40.74170626,-73.98530719,5
4a11e830f964a5205c771fe3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.74559132,-73.97927532,2
4a121817f964a52074771fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.7551504,-73.97293334,1
4a12eb1ff964a52099771fe3,4bf58dd8d48988d10f941735,Indian Restaurant,40.74228788,-73.98266719,4
4a12f0d0f964a5209c771fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.737632,-73.990045,2
4a143bc5f964a5201c781fe3,4bf58dd8d48988d16c941735,Burger Joint,40.70360274,-74.01076198,2
4a1467b2f964a52034781fe3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.71882683,-73.98820996,5
4a1469e1f964a5203d781fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.718799,-74.010291,1
4a146a25f964a5203e781fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.76712382,-73.98616231,1
4a146a50f964a5203f781fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.764974,-73.9878945,1
4a149749f964a52055781fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.72007263,-74.0103681,6
4a14d7c6f964a52083781fe3,4bf58dd8d48988d103951735,Clothing Store,40.75928598,-73.97652046,2
4a15acf0f964a520b3781fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.76449771,-73.98257537,1
4a15ddfff964a520d6781fe3,4bf58dd8d48988d14e941735,American Restaurant,40.76373038,-73.98892277,1
4a169644f964a52004791fe3,4bf58dd8d48988d1ed931735,Airport,40.75455562,-74.00714636,6
4a172a25f964a52038791fe3,4bf58dd8d48988d113941735,Korean Restaurant,40.7481226,-73.98759305,1
4a17665af964a52056791fe3,4bf58dd8d48988d124941735,Office,40.73948196,-73.98989439,5
4a18200af964a52084791fe3,4bf58dd8d48988d116941735,Bar,40.677028,-73.972278,1
4a1820cef964a52086791fe3,4bf58dd8d48988d1ca941735,Pizza Place,40.727635,-73.985303,2
4a18b5e7f964a520e0791fe3,4bf58dd8d48988d116941735,Bar,40.776336,-73.95584,2
4a19738af964a5201b7a1fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.76214108,-73.98597866,2
4a19b507f964a520347a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71809032,-73.99999866,1
4a19bdd6f964a520477a1fe3,4bf58dd8d48988d1fd941735,Mall,40.74889538,-73.98856696,2
4a19c1def964a520497a1fe3,4bf58dd8d48988d1eb931735,Airport,40.64396594,-73.78272057,4
4a19d10ff964a520597a1fe3,4bf58dd8d48988d16a941735,Bakery,40.759272,-73.981107,5
4a19d1edf964a5205a7a1fe3,4bf58dd8d48988d1cb941735,Food Truck,40.76186973,-73.97948742,6
4a19e898f964a520707a1fe3,4bf58dd8d48988d107951735,Clothing Store,40.734857,-73.99085,1
4a1ac273f964a5209c7a1fe3,4bf58dd8d48988d171941735,Event Space,40.679783,-73.989436,3
4a1aefc6f964a520a77a1fe3,4bf58dd8d48988d16c941735,Burger Joint,40.72436428,-73.99249812,6
